linqmap_roadType_1,linqmap_reportRating_1,linqmap_reliability_1,x_1,y_1,light_rail_1,minutes_since_pub_1,days_since_pub_1,traffic_1,0-2_1,2-4_1,4-6_1,6-8_1,8-10_1,10-12_1,12-14_1,14-16_1,16-18_1,18-20_1,20-22_1,22-24_1,sin_magvar_1,cos_magvar_1,linqmap_roadType_2,linqmap_reportRating_2,linqmap_reliability_2,x_2,y_2,light_rail_2,minutes_since_pub_2,days_since_pub_2,traffic_2,0-2_2,2-4_2,4-6_2,6-8_2,8-10_2,10-12_2,12-14_2,14-16_2,16-18_2,18-20_2,20-22_2,22-24_2,sin_magvar_2,cos_magvar_2,linqmap_roadType_3,linqmap_reportRating_3,linqmap_reliability_3,x_3,y_3,light_rail_3,minutes_since_pub_3,days_since_pub_3,traffic_3,0-2_3,2-4_3,4-6_3,6-8_3,8-10_3,10-12_3,12-14_3,14-16_3,16-18_3,18-20_3,20-22_3,22-24_3,sin_magvar_3,cos_magvar_3,linqmap_roadType_4,linqmap_reportRating_4,linqmap_reliability_4,x_4,y_4,light_rail_4,minutes_since_pub_4,days_since_pub_4,traffic_4,0-2_4,2-4_4,4-6_4,6-8_4,8-10_4,10-12_4,12-14_4,14-16_4,16-18_4,18-20_4,20-22_4,22-24_4,sin_magvar_4,cos_magvar_4,linqmap_type_1_ACCIDENT,linqmap_type_1_JAM,linqmap_type_1_ROAD_CLOSED,linqmap_subtype_1_ACCIDENT_NO_SUBTYPE,linqmap_subtype_1_JAM_HEAVY_TRAFFIC,linqmap_subtype_1_JAM_MODERATE_TRAFFIC,linqmap_subtype_1_JAM_NO_SUBTYPE,linqmap_subtype_1_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_1_ROAD_CLOSED_EVENT,linqmap_type_2_JAM,linqmap_type_2_ROAD_CLOSED,linqmap_type_2_WEATHERHAZARD,linqmap_subtype_2_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_2_HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,linqmap_subtype_2_JAM_HEAVY_TRAFFIC,linqmap_subtype_2_JAM_MODERATE_TRAFFIC,linqmap_subtype_2_JAM_NO_SUBTYPE,linqmap_subtype_2_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_2_ROAD_CLOSED_EVENT,linqmap_subtype_2_ROAD_CLOSED_NO_SUBTYPE,linqmap_type_3_ACCIDENT,linqmap_type_3_JAM,linqmap_type_3_ROAD_CLOSED,linqmap_type_3_WEATHERHAZARD,linqmap_subtype_3_ACCIDENT_NO_SUBTYPE,linqmap_subtype_3_HAZARD_ON_ROAD_CAR_STOPPED,linqmap_subtype_3_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_3_HAZARD_ON_ROAD_OBJECT,linqmap_subtype_3_HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,linqmap_subtype_3_JAM_HEAVY_TRAFFIC,linqmap_subtype_3_JAM_MODERATE_TRAFFIC,linqmap_subtype_3_JAM_NO_SUBTYPE,linqmap_subtype_3_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_3_ROAD_CLOSED_CONSTRUCTION,linqmap_subtype_3_ROAD_CLOSED_EVENT,linqmap_subtype_3_WEATHERHAZARD_NO_SUBTYPE,linqmap_type_4_ACCIDENT,linqmap_type_4_JAM,linqmap_type_4_ROAD_CLOSED,linqmap_type_4_WEATHERHAZARD,linqmap_subtype_4_ACCIDENT_MAJOR,linqmap_subtype_4_ACCIDENT_MINOR,linqmap_subtype_4_ACCIDENT_NO_SUBTYPE,linqmap_subtype_4_HAZARD_ON_ROAD_CAR_STOPPED,linqmap_subtype_4_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_4_HAZARD_ON_ROAD_OBJECT,linqmap_subtype_4_HAZARD_ON_ROAD_POT_HOLE,linqmap_subtype_4_HAZARD_ON_SHOULDER_CAR_STOPPED,linqmap_subtype_4_JAM_HEAVY_TRAFFIC,linqmap_subtype_4_JAM_MODERATE_TRAFFIC,linqmap_subtype_4_JAM_NO_SUBTYPE,linqmap_subtype_4_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_4_ROAD_CLOSED_CONSTRUCTION,linqmap_subtype_4_ROAD_CLOSED_EVENT,linqmap_subtype_4_ROAD_CLOSED_NO_SUBTYPE,linqmap_subtype_4_WEATHERHAZARD_NO_SUBTYPE,most_prominent_street,second_most_prominent_street,1_in_most_prominent_street,1_in_second_most_prominent_street,2_in_most_prominent_street,2_in_second_most_prominent_street,3_in_most_prominent_street,3_in_second_most_prominent_street,4_in_most_prominent_street,4_in_second_most_prominent_street,z_score_1,1_used_in_mean,z_score_2,2_used_in_mean,z_score_3,3_used_in_mean,z_score_4,4_used_in_mean,mean_x,mean_y
2,0,10,179084.16000000015,663131.1799999997,0,0.0,154.98870616898148,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,179225.83999999985,663041.8200000003,0,0.0,125.91179643518518,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1,0,10,180770.2999999998,661493.5800000001,0,0.0,23.989377488425927,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,5,5,180056.20999999996,663651.3599999994,0,20.9536,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.34202014332566866,-0.9396926207859084,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0262891836418202,1.0,0.8042407747361157,1.0,2.2357523438514715,1.0,1.165679681830713,1.0,179784.12749999994,662829.4849999999
2,0,10,177321.38999999966,661428.4299999997,0,0.0,101.88259512731481,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177426.34999999963,662419.4100000001,0,0.0,99.11649559027778,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178909.51999999955,666038.7699999996,0,0.0,95.0110325925926,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,0,10,179045.6900000004,665999.7799999993,0,0.0,95.01103261574075,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,1,0,1,1.862014396371687,1.0,1.1962735887914147,1.0,1.522423135762205,1.0,1.531681875153023,1.0,178175.7374999998,663971.5974999997
2,0,10,177334.5,661514.4299999997,0,0.0,101.88260674768519,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,177347.7999999998,661625.0600000005,0,0.0,101.88260678240741,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177434.91000000015,662363.7100000009,0,0.0,101.88259517361111,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,5,5,183088.3899999997,668132.3599999994,0,31.570433333333334,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,0.9986295347545738,-0.05233595624294362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0.9176587534413881,1.0,0.8813107285904486,1.0,0.6589000479452264,1.0,2.4430755432399778,1.0,178801.3999999999,663408.8900000001
2,0,6,177413.54000000004,662175.6099999994,0,0.0,101.8825952199074,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177381.58999999985,662031.7899999991,0,0.0,99.11649569444444,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,180244.75,664183.7100000009,0,0.0,8.703451712962963,751,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,2,5,5,182971.66000000012,669536.9199999999,0,8.320433333333334,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.9271838545667874,0.37460659341591196,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1.162185262062501,1.0,1.2103068079764245,1.0,0.29860493541068783,1.0,2.2894646421024505,1.0,179502.885,664482.0074999998
2,0,6,177356.33999999985,661702.3200000003,0,0.0,101.88259527777778,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,17,0,6,178698.5599999996,663005.4399999995,0,0.0,69.60977119212963,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,10,180749.91999999995,661572.5,0,0.0,23.989377662037036,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,5,5,178564.73000000045,664414.7200000007,0,18.553866666666668,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.34202014332566866,-0.9396926207859084,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4982785033629276,1.0,0.30510557649354053,1.0,1.8588042698067246,1.0,1.48780432544893,1.0,178842.38749999995,662673.7450000001
2,0,10,177363.59999999963,661768.3800000008,0,0.0,101.88259532407407,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,16,0,10,178580.53000000026,663032.5,0,0.0,69.60977123842592,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,6,180770.2999999998,661493.5800000001,0,0.0,23.989377719907406,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,5,5,179117.66000000015,663981.2599999998,0,15.103933333333334,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,0.8090169943749475,0.5877852522924731,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6036702343281397,1.0,0.5373636924316934,1.0,1.8941722868391064,1.0,1.277571821124979,1.0,178958.02249999996,662568.9300000002
2,0,10,177395.46999999974,662145.5199999996,0,0.0,99.11560461805556,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178693.75,665885.8900000006,0,0.0,54.82847497685185,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,9,180759.6799999997,661531.8699999992,0,0.0,23.98936619212963,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,180468.24000000025,661860.9900000002,0,0.0,10.94779212962963,628,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.316101756481237,1.0,1.9776185789580494,1.0,1.2452029564383078,1.0,0.9661534537393905,1.0,179329.28499999992,662856.0674999999
2,0,10,179177.2000000002,662945.9700000007,0,0.0,153.95966721064815,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,179075.4500000002,663147.9499999993,0,0.0,102.10613712962963,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,17,0,10,178626.95999999996,663024.7799999993,0,0.0,69.60977130787037,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,7,180759.6799999997,661531.8699999992,0,0.0,23.9893778125,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5010875468073722,1.0,0.8055712507773807,1.0,1.1790313569855866,1.0,2.406955417376197,1.0,179409.8225,662662.6424999996
2,0,10,179107.7000000002,663112.9000000004,0,0.0,102.1061371412037,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,177419.7000000002,662364.0999999996,0,0.0,99.11649597222222,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,6,177412.58000000007,662309.3499999996,0,0.0,99.11649597222222,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1,5,5,178279.73000000045,664849.2799999993,0,13.60415,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,0.9945218953682734,-0.10452846326765333,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1.2189834062104061,1.0,1.1769770376381432,1.0,1.2320378985993556,1.0,1.9725968523586426,1.0,178054.92750000022,663158.9074999997
2,0,10,179116.7000000002,665979.1099999994,0,0.0,55.98897284722222,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,179116.38999999966,665972.2300000004,0,0.0,55.07981774305556,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,6,178693.75,665885.8900000006,0,0.0,54.82847516203704,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,5,180217.1500000004,665424.3599999994,0,29.6209,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.10452846326765305,-0.9945218953682734,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5936908396827982,1.0,0.5823414152648543,1.0,1.5035399944865844,1.0,2.5459365246581087,1.0,179285.99750000006,665815.3975
2,0,10,179182.24000000022,665961.1099999994,0,0.0,55.98897291666667,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,178678.98000000045,665826.8399999999,0,0.0,54.82847519675926,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,5,182863.8200000003,668179.0099999998,0,25.370966666666668,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,0.8571673007021123,-0.5150380749100543,2,4,5,178097.3799999999,664655.9100000001,0,25.204266666666665,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,0.10452846326765346,0.9945218953682733,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3559862199063694,1.0,0.687277817017831,1.0,2.391242838198128,1.0,1.4019792712611798,1.0,179705.6050000002,666155.7174999998
2,0,10,179055.76999999955,663114.8699999992,0,0.0,154.98870680555555,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,17,0,10,178491.23000000045,663020.3100000005,0,0.0,69.6097716087963,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,6,176901.25999999978,661672.7599999998,0,893.0377833333333,0.0,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,2,4,5,180004.8099999996,661596.4900000002,0,9.321133333333334,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9571066926194444,1.0,0.7375877544871136,1.0,1.996751647075196,1.0,1.7164401134774858,1.0,178613.26749999984,662351.1074999999
2,0,10,179100.08999999985,663100.0700000003,0,0.0,156.96209806712963,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,180135.2000000002,662368.6999999993,0,0.0,105.84235265046296,1335,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,17,0,10,178733.74000000022,662995.6600000001,0,0.0,69.60977167824075,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,6,176766.50999999978,661726.2799999993,0,893.0378166666667,0.0,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7810418789804626,1.0,1.6513314504276044,1.0,0.5090130748534905,1.0,2.3555407355239164,1.0,178683.885,662547.6774999998
2,0,6,177395.46999999974,662145.5199999996,0,0.0,99.11650783564815,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1,0,10,179022.34999999963,665899.0600000005,0,0.0,56.78680871527778,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,6,179062.41999999993,665885.5,0,0.0,56.786808738425925,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,10,179115.53000000026,665875.9800000004,0,0.0,55.07982957175926,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,2.621647892311479,1.0,0.8688100592565076,1.0,0.8713262754693915,1.0,0.8833729336688009,1.0,178648.9424999999,664951.5150000001
2,0,7,177403.1200000001,662212.1300000008,0,0.0,99.11649628472222,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,177437.83000000007,662499.7699999996,0,0.0,99.11649629629629,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,179116.7000000002,665979.1099999994,0,0.0,95.01103332175926,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,0,10,178547.0,665523.4900000002,0,0.0,54.82847543981482,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1.6200751061523202,1.0,1.3917116774993783,1.0,1.7731882117691018,1.0,1.2520347478619998,1.0,178126.1625000001,664053.625
2,0,10,177408.16000000015,662268.3399999999,0,0.0,99.11649633101852,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178747.04000000004,666085.1899999995,0,0.0,54.82847548611111,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,0,10,178618.1799999997,665686.4600000009,0,0.0,54.82847554398148,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,0,6,180344.96,664164.5899999999,0,0.0,8.70345232638889,751,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,2.0935625859560663,1.0,1.2062497532403063,1.0,0.9014941969460197,1.0,1.2675741431374847,1.0,178779.58499999996,664551.145
2,0,6,177405.6900000004,662240.8399999999,0,0.0,99.11649640046296,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,17,0,10,178661.00999999978,663015.4499999993,0,0.0,69.60977189814815,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,5,5,178577.45999999996,664432.1999999993,0,23.1215,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,5,6,183899.9400000004,668135.5,0,21.638183333333334,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.05233595624294437,0.9986295347545738,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3162638977596484,1.0,0.7283798344590774,1.0,0.4433664246226623,1.0,2.3583060060678522,1.0,179636.02500000014,664455.9974999996
2,0,10,178578.91999999993,665596.5600000005,0,0.0,54.828475671296296,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,0,10,178672.3799999999,665806.7899999991,0,0.0,54.828475671296296,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,5,5,178600.40000000037,664407.5999999996,0,19.538233333333334,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.9205048534524405,0.3907311284892735,1,2,6,177937.5499999998,662137.0299999993,0,10.2383,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.9335804264972021,0.35836794954529955,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1.2738928657822528,1.0,1.5264330470162606,1.0,0.19661297800223776,1.0,2.7415284570919205,1.0,178447.3125,664486.9949999996
2,0,10,179211.83999999985,663036.8800000008,0,0.0,157.83710390046295,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,5,181049.34999999963,666462.8300000001,0,16.629533333333335,0.0,2306,0,0,0,0,1,0,0,0,0,0,0,0,0.9563047559630355,-0.29237170472273666,2,5,6,180681.0499999998,664817.4700000007,0,15.86285,0.0,2306,0,0,0,0,1,0,0,0,0,0,0,0,-0.945518575599317,0.3255681544571563,1,5,5,180945.00999999975,665507.0,0,5.579533333333333,0.0,2306,0,0,0,0,1,0,0,0,0,0,0,0,0.7771459614569708,0.6293203910498375,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.304611983839277,1.0,1.619865693106553,1.0,0.2519274883576038,1.0,0.7290551832411444,1.0,180471.81249999977,664956.0450000004
2,0,10,179084.16000000015,663131.1799999997,0,0.0,155.86371284722222,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,180636.83000000007,664833.2699999996,0,0.0,57.995147939814814,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178578.91999999993,665596.5600000005,0,0.0,55.703481215277776,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,4,5,181241.8200000003,663514.5800000001,0,11.22965,0.0,2306,0,0,0,0,1,0,0,0,0,0,0,0,-0.9335804264972021,0.35836794954529955,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336005197059486,1.0,0.9022248416331521,1.0,1.7883391806917859,1.0,1.4900643037855998,1.0,179885.4325000001,664268.8975
1,0,10,179694.4400000004,665825.2200000007,0,0.0,277.78679159722225,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177434.91000000015,662363.7100000009,0,0.0,102.75760185185185,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177426.34999999963,662419.4100000001,0,0.0,99.99150228009259,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,179045.6900000004,665999.7799999993,0,0.0,95.88603930555556,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,1.5338158599124725,1.0,1.4736586919688819,1.0,1.4412770839958629,1.0,1.4192197438616514,1.0,178400.34750000015,664152.0300000003
2,0,6,177413.54000000004,662175.6099999994,0,0.0,102.75760189814815,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177356.33999999985,661702.3200000003,0,0.0,102.75760197916667,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1,0,6,180770.2999999998,661493.5800000001,0,0.0,24.864384398148147,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,5,184683.21,669555.7300000004,0,4.796833333333334,0.0,2306,0,0,0,0,1,0,0,0,0,0,0,0,0.9335804264972017,-0.35836794954530027,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0.9613668230007323,1.0,1.0587982138018566,1.0,0.7365756720312916,1.0,2.3319846050096595,1.0,180055.84749999992,663731.81
2,0,10,177363.59999999963,661768.3800000008,0,0.0,102.75760200231481,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,178693.75,665885.8900000006,0,0.0,55.703481655092595,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,9,180759.6799999997,661531.8699999992,0,0.0,24.864372893518517,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,5,182098.09999999963,667882.0600000005,0,2.5136333333333334,0.0,2306,0,0,0,0,1,0,0,0,0,0,0,0,-0.8910065241883678,-0.4539904997395469,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5163216794786367,1.0,0.8468168374537084,1.0,1.2882259210834517,1.0,1.9049066545158466,1.0,179728.78249999974,664267.0500000003
